Case ID;CSAT Rated Group Name;Group Name History;RESOLUTION GROUPS;RESOLUTION GROUPS BUCKETS;RESOLUTION TIME (Days);RESOLVED IN SLA;ISSUE CLASSIFICATION;FIRST TOUCH RESOLUTION;CSAT Rating Received;CLASSIFICATION;Start of Month
5008W00001Ayq9DQAR;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,PT Support T1,BR Support T1,Escalation Review - Global Markets,BR Support T1,BR Operations T1/Ombudsman,BR Support T1,Escalation Review,WW Support T1,WW Support T1,Escalation Review,WW Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1,Escalation Review,SMB Ops Support T2,BR Support T1,Escalation Review,WW Support T1,BR Support T1,BR Support T1,BR Support T1;26;D: 3+ GROUPS;29,0;0;Payments :: Other;0;3;DETRACTOR;1/9/2023 00:00
5008W00001AxLoYQAV;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,PT Support T1,BR Support T1,Escalation Review - Global Markets,PO Support T2,BR Support T1,BR Support T1,BR Support T1;10;D: 3+ GROUPS;20,9;0;Payments :: Other;0;4;PROMOTER;1/9/2023 00:00
5008W000013QsNgQAK;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,SMB Ops Support T2,BR Support T1,BR Support T1;6;D: 3+ GROUPS;8,6;0;Payouts :: Debits and Negative Balances;0;5;PROMOTER;1/3/2023 00:00
5008W000019qb9vQAA;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,SMB Ops Support T2,BR Support T1,BR Support T1;6;D: 3+ GROUPS;19,9;0;Payments :: Dispute;0;1;DETRACTOR;1/8/2023 00:00
5008W000016sH4UQAU;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,SMB Ops Support T2,BR Support T1,BR Support T1,BR Operations T1/Ombudsman,BR Support T1,BR Support T1,Escalation Review - Global Markets,SMB Ops Support T2,BR Support T1,BR Support T1;13;D: 3+ GROUPS;14,0;0;Payouts :: Other;0;4;PROMOTER;1/6/2023 00:00
5008W0000126hxqQAA;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,SMB Ops Support T2,BR Support T1,BR Support T1,BR Support T1;7;D: 3+ GROUPS;1,4;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/3/2023 00:00
5008W000016sOsbQAE;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,SMB Ops Support T2,BR Support T1,BR Support T1,BR Support T1;7;D: 3+ GROUPS;6,1;0;End User Queries :: ;0;5;PROMOTER;1/6/2023 00:00
5008W00001267m6QAA;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,SMB Ops Support T2,BR Support T1,BR Support T1,BR Support T1,BR Support T1;8;D: 3+ GROUPS;7,1;0;Payments :: Other;0;5;PROMOTER;1/3/2023 00:00
5008W000015goyeQAA;PT Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,SMB Ops Support T2,PT Support T1,PT Support T1,PT Support T1;7;D: 3+ GROUPS;15,9;0;Stripe Tax :: Billing;0;2;DETRACTOR;1/5/2023 00:00
5008W000015Vs9zQAC;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,SMB Ops Support T2,SMB Ops Support T2,SMB Ops Support T2,BR Support T1,BR Support T1,BR Support T1;9;D: 3+ GROUPS;16,7;0;Payouts :: Bank Account and Card;0;5;PROMOTER;1/5/2023 00:00
5008W0000123bcMQAQ;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,WW KYC Risk Ops,ES Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1;10;D: 3+ GROUPS;22,5;0;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/3/2023 00:00
5008W000017v2NVQAY;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,WW Support T1 Services,BR Support T1,BR Support T1,BR Support T1;7;D: 3+ GROUPS;15,8;0;Billing :: Customer Updates;0;2;DETRACTOR;1/7/2023 00:00
5008W000011F2cFQAS;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,WW Support T1,BR Support T1,WW Risk Underwriting,BR Support T1,BR Support T1,BR Support T1;9;D: 3+ GROUPS;4,0;0;Payouts :: Payout Status;0;4;PROMOTER;1/2/2023 00:00
5008W00001Awz9DQAR;BR Support T1;BR Support T1,BR Support T1,Escalation Review - Global Markets,WW Support T1,WW KYC Risk Ops,BR Support T1,Escalation Review,WW Support T1,WW Support T1,WW Support T1,BR Support T1,BR Support T1,BR Support T1;13;D: 3+ GROUPS;23,1;0;Account Onboarding :: Entity and Identity Data;0;3;DETRACTOR;1/9/2023 00:00
5008W00001Cq0vHQAR;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1;5;D: 3+ GROUPS;1,1;1;Payments :: Authorization and/or Capture;0;5;PROMOTER;1/9/2023 00:00
5008W00001HKOaDQAX;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1;5;D: 3+ GROUPS;0,9;1;Account Onboarding :: Entity and Identity Data;0;1;DETRACTOR;1/1/2024 00:00
5008W00001HKr7LQAT;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1;5;D: 3+ GROUPS;3,0;0;Account General :: API Keys;0;4;PROMOTER;1/1/2024 00:00
5008W00001IVwrjQAD;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1;5;D: 3+ GROUPS;2,1;1;Payments :: Other;0;5;PROMOTER;1/2/2024 00:00
5008W00001JlIOYQA3;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1;5;D: 3+ GROUPS;0,9;1;Account Onboarding :: Stripe ToS and Business Suitability;0;2;DETRACTOR;1/4/2024 00:00
5008W00001JlU8hQAF;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1;5;D: 3+ GROUPS;0,8;1;Payments :: Refund;0;5;PROMOTER;1/4/2024 00:00
5008W00001CrKoOQAV;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Operations T1/Ombudsman,BR Support T1,BR Support T1,BR Support T1;9;D: 3+ GROUPS;6,7;0;Payouts :: Bank Account and Card;0;5;PROMOTER;1/10/2023 00:00
5008W00001DoiJDQAZ;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1;6;D: 3+ GROUPS;12,5;0;Account Onboarding :: Entity and Identity Data;0;1;DETRACTOR;1/10/2023 00:00
5008W00001JjzjVQAR;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1;6;D: 3+ GROUPS;1,3;1;Account Onboarding :: Account Application;0;5;PROMOTER;1/3/2024 00:00
5008W00001Dm2evQAB;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1;8;D: 3+ GROUPS;10,3;0;Payouts :: Payout Status;0;5;PROMOTER;1/10/2023 00:00
5008W00001G4zwJQAR;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1;9;D: 3+ GROUPS;6,0;0;Billing :: Subscriptions;0;5;PROMOTER;1/12/2023 00:00
5008W00001Hzry6QAB;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1;9;D: 3+ GROUPS;3,0;1;Billing :: Subscriptions;0;2;DETRACTOR;1/1/2024 00:00
5008W00001G4UHCQA3;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1,BR Support T1;16;D: 3+ GROUPS;46,1;0;Account Onboarding :: Entity and Identity Data;0;4;PROMOTER;1/11/2023 00:00
5008W00001J52IdQAJ;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,Escalation Review,T1 Direct Support,BR Support T1,BR Support T1,Escalation Review,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1;15;D: 3+ GROUPS;36,7;0;Payments :: Declines and Payment Statuses;0;3;DETRACTOR;1/4/2024 00:00
5008W00001C354UQAR;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,Escalation Review,WW Support T1,BR Support T1,BR Support T1,BR Support T1,Escalation Review,Product Support SDC,WW Support T1,BR Support T1,BR Support T1,BR Support T1;16;D: 3+ GROUPS;8,9;0;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/9/2023 00:00
5008W00001DmFfgQAF;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,PT Support T1,BR Support T1,Escalation Review,BR Support T1,Escalation Review,BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1;21;D: 3+ GROUPS;23,9;0;Tax Forms :: W8/W9;0;1;DETRACTOR;1/10/2023 00:00
5008W00001FekVOQAZ;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Operations T1/Ombudsman,BR Support T1,BR Support T1,BR Support T1,BR Support T1;12;D: 3+ GROUPS;14,1;0;Account General :: Other;0;5;PROMOTER;1/12/2023 00:00
5008W00001I0d87QAB;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1;8;D: 3+ GROUPS;5,8;0;Account General :: Login;0;2;DETRACTOR;1/2/2024 00:00
5008W00001KJ4lqQAD;BR Support T1;BR Support T1,BR Support T1,Escalation Review,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1;8;D: 3+ GROUPS;10,9;0;Payments :: Onboarding;0;1;DETRACTOR;1/5/2024 00:00
5008W000015XvgNQAS;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Escalation Review - Global Markets,WW Support Engineering,Escalation Review,WW Support T1,BR Support T1,BR Support T1,BR Support T1;10;D: 3+ GROUPS;16,6;0;Account General :: Webhook Configuration;0;2;DETRACTOR;1/6/2023 00:00
5008W00001G84r0QAB;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1;5;D: 3+ GROUPS;13,2;0;Payouts :: Debits and Negative Balances;0;5;PROMOTER;1/12/2023 00:00
5008W00001CraLKQAZ;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1;6;D: 3+ GROUPS;9,7;0;Payouts :: Debits and Negative Balances;0;5;PROMOTER;1/10/2023 00:00
5008W00001FdIM3QAN;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1;6;D: 3+ GROUPS;7,9;0;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/12/2023 00:00
5008W00001G4UnOQAV;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1;6;D: 3+ GROUPS;5,9;0;Account General :: Other;0;5;PROMOTER;1/12/2023 00:00
5008W00001G7KP0QAN;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1;6;D: 3+ GROUPS;3,6;0;Payouts :: Debits and Negative Balances;0;5;PROMOTER;1/12/2023 00:00
5008W00001KI0pYQAT;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1;6;D: 3+ GROUPS;13,9;0;Payouts :: Bank Account and Card;0;2;DETRACTOR;1/5/2024 00:00
5008W00001GcEeyQAF;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1,BR Support T1;7;D: 3+ GROUPS;14,1;0;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/12/2023 00:00
5008W00001I1RsyQAF;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1,BR Support T1;7;D: 3+ GROUPS;9,8;0;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/2/2024 00:00
5008W00001J2p8XQAR;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1,BR Support T1;7;D: 3+ GROUPS;9,6;0;Payments :: Declines and Payment Statuses;0;5;PROMOTER;1/3/2024 00:00
5008W00001HJwdsQAD;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Operations T1/Ombudsman,BR Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1;14;D: 3+ GROUPS;11,4;0;Account Onboarding :: Entity and Identity Data;0;4;PROMOTER;1/1/2024 00:00
5008W00001KJybMQAT;PT Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,PT Support T1,PT Support T1,PT Support T1,PT Support T1,PT Support T1;9;D: 3+ GROUPS;9,8;0;Payments :: Availability;0;5;PROMOTER;1/5/2024 00:00
5008W00001C496lQAB;BR Support T1;BR Support T1,BR Support T1,Escalation Review,Product Support SDC,WW Support T1,BR Support T1,BR Support T1,BR Operations T1/Ombudsman,BR Support T1,BR Support T1;10;D: 3+ GROUPS;7,5;0;Radar :: Radar Lists;0;3;DETRACTOR;1/9/2023 00:00
5008W00001C1AsXQAV;BR Support T1;BR Support T1,BR Support T1,Escalation Review,SMB Ops Support T2,PT Support T1,BR Support T1;6;D: 3+ GROUPS;3,6;0;Payouts :: Debits and Negative Balances;0;5;PROMOTER;1/9/2023 00:00
5008W00001JkWkMQAV;BR Support T1;BR Support T1,BR Support T1,Escalation Review,T1 Direct Support,BR Support T1,Escalation Review,BR Support T1,Escalation Review,T1 Direct Support,BR Support T1,BR Support T1;11;D: 3+ GROUPS;5,0;0;Payments :: Other;0;5;PROMOTER;1/4/2024 00:00
5008W00001HxmH1QAJ;PT Support T1;BR Support T1,BR Support T1,Escalation Review,WW KYC Risk Ops,FR Support T1,BR Support T1,Escalation Review,Product Support SDC,PT Support T1,PT Support T1,PT Support T1;11;D: 3+ GROUPS;15,4;0;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/2/2024 00:00
5008W00001EwYdPQAV;BR Support T1;BR Support T1,BR Support T1,Escalation Review,WW Support Helm Elevated,WW Support Helm Elevated,BR Support T1,BR Support T1;7;D: 3+ GROUPS;8,1;0;Payouts :: Debits and Negative Balances;0;5;PROMOTER;1/11/2023 00:00
5008W00001Fc9NOQAZ;BR Support T1;BR Support T1,BR Support T1,Escalation Review,WW Support T1 APK,WW Support T1 Services,BR Support T1,BR Support T1;7;D: 3+ GROUPS;8,0;0;Billing :: Customer Updates;0;3;DETRACTOR;1/11/2023 00:00
5008W00001HISIQQA5;BR Support T1;BR Support T1,BR Support T1,Escalation Review,WW Support T1 Services,Escalation Review,BR Support T1,BR Support T1,BR Support T1;8;D: 3+ GROUPS;1,3;1;Financial Reports :: Other;0;5;PROMOTER;1/1/2024 00:00
5008W00001HyqeGQAR;BR Support T1;BR Support T1,BR Support T1,Escalation Review,WW Support T1,WW Support T1,BR Support T1,BR Support T1,BR Operations T1/Ombudsman,BR Support T1,BR Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1;14;D: 3+ GROUPS;8,0;0;Payments :: Refund;0;1;DETRACTOR;1/2/2024 00:00
5008W00001I1chOQAR;BR Support T1;BR Support T1,BR Support T1,Escalation Review,WW Support T1,WW Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1,BR Support T1,BR Support T1;12;D: 3+ GROUPS;24,8;0;Account General :: Unprompted Identity or Entity data update;0;5;PROMOTER;1/3/2024 00:00
5008W00001IVYt9QAH;BR Support T1;BR Support T1,BR Support T1,Escalation Review,WW Support T1,WW Support T1,BR Support T1,Escalation Review,WW Support T1,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,Escalation Review,Product Support SDC,BR Support T1,BR Support T1;16;D: 3+ GROUPS;13,3;0;Account General :: Unprompted Identity or Entity data update;0;3;DETRACTOR;1/2/2024 00:00
5008W00000zedOhQAI;BR Support T1;BR Support T1,BR Support T1,LATAM Support T2,BR Support T1,BR Support T1,BR Support T1;6;D: 3+ GROUPS;8,6;0;Payments :: Other;0;1;DETRACTOR;1/1/2023 00:00
5008W000015hOLJQA2;PT Support T1;BR Support T1,BR Support T1,PT Support T1,Escalation Review - Global Markets,PT Support T1,PT Support T1,PT Support T1;7;D: 3+ GROUPS;11,0;0;Payments :: Other;0;2;DETRACTOR;1/6/2023 00:00
5008W00000zg1xuQAA;PT Support T1;BR Support T1,BR Support T1,PT Support T1,PT Support T1;4;D: 3+ GROUPS;2,3;1;Payouts :: Payout Status;0;1;DETRACTOR;1/1/2023 00:00
5008W000015hooXQAQ;PT Support T1;BR Support T1,BR Support T1,PT Support T1,PT Support T1;4;D: 3+ GROUPS;0,7;1;Account General :: Other;0;5;PROMOTER;1/5/2023 00:00
5008W00001HJx7PQAT;PT Support T1;BR Support T1,BR Support T1,PT Support T1,PT Support T1;4;D: 3+ GROUPS;3,4;0;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/1/2024 00:00
5008W00001Jkg32QAB;PT Support T1;BR Support T1,BR Support T1,PT Support T1,PT Support T1;4;D: 3+ GROUPS;19,3;0;Payouts :: Debits and Negative Balances;0;5;PROMOTER;1/4/2024 00:00
5008W000016tQW1QAM;PT Support T1;BR Support T1,BR Support T1,PT Support T1,PT Support T1,Escalation Review - Global Markets,PO Support T2,WW Support T1 Services,ES Support T1,PT Support T1,PT Support T1;10;D: 3+ GROUPS;8,0;0;Payments :: Pricing;0;4;PROMOTER;1/6/2023 00:00
5008W000015W8POQA0;BR Support T1;BR Support T1,BR Support T1,PT Support T1,PT Support T1,PT Support T1,BR Support T1,Escalation Review - Global Markets,Product Support SDC,BR Support T1,BR Support T1,Escalation Review - Global Markets,PO Support T2,BR Support T1,BR Support T1,BR Support T1;15;D: 3+ GROUPS;30,0;0;Billing :: Subscriptions;0;5;PROMOTER;1/6/2023 00:00
5008W00001GcPoBQAV;BR Support T1;BR Support T1,BR Support T1,PT Support T1,PT Support T1,PT Support T1,Escalation Review,BR Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1,BR Support T1;15;D: 3+ GROUPS;22,5;0;Checkout :: Coupon/promo codes;0;5;PROMOTER;1/12/2023 00:00
5008W000019rbOuQAI;BR Support T1;BR Support T1,BR Support T1,SMB Ops Support T2,BR Support T1,BR Support T1;5;D: 3+ GROUPS;0,2;1;Account Onboarding :: Entity and Identity Data;0;4;PROMOTER;1/8/2023 00:00
5008W00001AwJT3QAN;BR Support T1;BR Support T1,BR Support T1,SMB Ops Support T2,BR Support T1,BR Support T1;5;D: 3+ GROUPS;2,0;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/9/2023 00:00
5008W000019r7AFQAY;BR Support T1;BR Support T1,BR Support T1,SMB Ops Support T2,BR Support T1,BR Support T1,BR Operations T1/Ombudsman,BR Support T1,SMB Ops Support T2,SMB Ops Support T2,BR Support T1,BR Support T1;11;D: 3+ GROUPS;10,3;0;Account Onboarding :: Entity and Identity Data;0;4;PROMOTER;1/8/2023 00:00
5008W000019sLWcQAM;BR Support T1;BR Support T1,BR Support T1,SMB Ops Support T2,BR Support T1,BR Support T1,BR Support T1;6;D: 3+ GROUPS;0,9;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/8/2023 00:00
5008W00001ExPzrQAF;BR Support T1;BR Support T1,BR Support T1,SMB Ops Support T2,SMB Ops Support T2,SMB Ops Support T2,BR Support T1,BR Support T1;7;D: 3+ GROUPS;0,5;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/11/2023 00:00
5008W00001J3nO1QAJ;BR Support T1;BR Support T1,BR Support T1,T1 New Products Support,ES Support T1,BR Support T1,BR Support T1,BR Support T1;7;D: 3+ GROUPS;7,2;0;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/3/2024 00:00
5008W00001G5fpBQAR;BR Support T1;BR Support T1,BR Support T1,WW Risk Card Casher,BR Support T1,WW Risk Underwriting,BR Support T1,BR Support T1;7;D: 3+ GROUPS;1,1;1;Account General :: Other;0;1;DETRACTOR;1/12/2023 00:00
5008W00001G4H3OQAV;BR Support T1;BR Support T1,BR Support T1,WW Risk Card Casher,BR Support T1,WW Risk Underwriting,BR Support T1,WW Risk Card Casher,BR Support T1,WW Risk Card Casher,BR Support T1;10;D: 3+ GROUPS;7,1;0;Account General :: Data and Privacy;0;2;DETRACTOR;1/12/2023 00:00
5008W00001J5qimQAB;BR Support T1;BR Support T1,BR Support T1,WW Risk Underwriting,BR Support T1,BR Support T1;5;D: 3+ GROUPS;2,3;0;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/3/2024 00:00
5008W00001KGYN6QAP;BR Support T1;BR Support T1,BR Support T1,WW Risk Underwriting,BR Support T1,BR Support T1;5;D: 3+ GROUPS;2,6;0;Account Onboarding :: Entity and Identity Data;0;3;DETRACTOR;1/4/2024 00:00
5008W000015gsoJQAQ;BR Support T1;BR Support T1,BR Support T1,WW Risk Underwriting,BR Support T1,BR Support T1,BR Support T1;6;D: 3+ GROUPS;7,8;0;Other :: Other;0;2;DETRACTOR;1/5/2023 00:00
5008W00001KK61pQAD;BR Support T1;BR Support T1,BR Support T1,WW Risk Underwriting,BR Support T1,BR Support T1,BR Support T1;6;D: 3+ GROUPS;4,0;0;Account Onboarding :: Entity and Identity Data;0;1;DETRACTOR;1/5/2024 00:00
5008W00001EykrRQAR;BR Support T1;BR Support T1,BR Support T1,WW Risk Underwriting,BR Support T1,BR Support T1,BR Support T1,BR Support T1;7;D: 3+ GROUPS;7,4;0;Account General :: Risk Reserves;0;1;DETRACTOR;1/11/2023 00:00
5008W00001Feq2yQAB;BR Support T1;BR Support T1,BR Support T1,WW Risk Underwriting,ES Support T1,BR Support T1,BR Support T1,WW Risk Card Casher,BR Support T1;8;D: 3+ GROUPS;6,0;0;Account Onboarding :: Stripe ToS and Business Suitability;0;1;DETRACTOR;1/12/2023 00:00
